city,state,country,dim_1,dim_2,dim_3,dim_4
LauderdaleLakes,WI,US,-0.001373626,-0.013935152,-0.030083645,-0.03257178
MountHermon,CA,US,0.003167328,0.003986936,-0.07322396,0.015632464
Gnadenhutten,OH,US,0.031224625,0.015932461,0.024297437,-0.049530283
Platte,SD,US,-0.02590736,-0.023093376,0.006961594,-0.017899366
Morrisonville,NY,US,-0.020633418,0.037185155,0.0004218406,-0.011308437
Hampton,AR,US,0.013746008,-0.028788421,0.044259813,0.03416071
Hackleburg,AL,US,0.041864913,-0.0135712605,0.031841975,0.042603683
Pastos,Aibonito,PR,-0.066888444,-0.016805995,0.05985845,0.01165477
Philmont,NY,US,-0.012853458,0.059074193,0.01756216,-0.0043376293
Falkville,AL,US,0.04743895,-0.008101177,0.013583897,0.043313883
Nevada,TX,US,-0.0028802778,-0.038256463,0.06042864,0.018511858
LumberCity,GA,US,0.050646026,0.0005378163,-0.02036509,0.056233827
Dimondale,MI,US,0.0021003354,0.0110286325,-0.015149194,-0.03151995
FortValley,AZ,US,-0.028324425,3.1121075e-05,-0.011452265,0.008995331
Shattuck,OK,US,-0.02797069,-0.037272286,0.03350929,0.0015425443
Stoneville,NC,US,0.05111628,0.017923087,0.01989392,-0.011052343
Stockton,KS,US,-0.031078795,-0.03693889,0.018473782,-0.012627673
RushSprings,OK,US,-0.018148663,-0.044411052,0.041153487,0.0031375666
FortClarkSprings,TX,US,-0.0352281,-0.013820882,0.07388422,0.02815889
OhkayOwingeh,NM,US,-0.04210147,-0.009145672,0.027227769,0.006128688
Medford,MN,US,-0.022305114,-0.016061291,-0.012515096,-0.026966715
WestCanton,NC,US,0.04647494,-0.0047092643,0.040478684,0.016170116
Hillsboro,MS,US,0.023157336,-0.008749988,0.050310615,0.048133984
Fellsburg,PA,US,0.044885382,0.030896377,0.028878603,-0.050027966
Faxon,PA,US,-0.002367866,0.07575347,0.032615446,-0.02996311
Manchaca,TX,US,-0.007814526,-0.024680821,0.06965223,0.033537302
Roland,IA,US,-0.0133551005,-0.02833682,-0.012331563,-0.027149303
PleasantHill,OH,US,0.030463956,-0.0014215679,0.005704143,-0.04574078
Chinook,MT,US,-0.038803205,-0.021857016,0.02035063,-0.008560139
Colbert,OK,US,-0.0127275875,-0.03839032,0.054554656,0.009096763
Watson,LA,US,0.028068887,0.012762231,0.038055517,0.061866492
Wells,NV,US,-0.025721768,-0.009987873,0.0086594075,0.00860429
Oquawka,IL,US,0.0061915806,-0.034079555,-0.00853029,-0.036439087
Rolla,ND,US,-0.025044912,-0.013067231,-0.008492515,-0.0010068524
Lawtell,LA,US,0.01576081,-0.00039309636,0.041208465,0.052228678
Rogers,TX,US,-0.012836686,-0.023338784,0.07379976,0.034398146
Palmdale,PA,US,0.011107514,0.08877812,0.01090696,-0.02454779
WestBlocton,AL,US,0.041272122,-0.002189029,0.029183792,0.054648954
Moenkopi,AZ,US,-0.0245859,-0.0010280772,-0.020658787,0.010306374
CrandonLakes,NJ,US,-0.008397911,0.06944168,0.02256664,-0.010167165
Rogersville,AL,US,0.048813574,-0.008178445,0.019280367,0.03546349
Barneveld,WI,US,-0.0013004835,-0.017063122,-0.018288398,-0.03572287
Farmland,IN,US,0.026044862,-0.0060522766,0.0018723863,-0.039759148
Marmaduke,AR,US,0.026890293,-0.038455617,0.018845977,0.0047557997
Stockbridge,MI,US,0.00085281086,0.017670365,-0.008656549,-0.034129206
Barbourmeade,KY,US,0.055520616,-0.03416798,0.009594738,-0.047213558
WestEaston,PA,US,0.0078037563,0.10002096,0.0040332824,-0.009552999
HolidayLakes,TX,US,-0.00039503956,-0.01027065,0.06262137,0.05286742
BrownCity,MI,US,-0.003439979,0.026894871,-0.011602598,-0.030255318
Ontonagon,MI,US,-0.029138142,0.00078726263,0.034007322,-0.025159784
GrantPark,IL,US,0.0204556,-0.023940323,-0.021020008,-0.02885843
ArivacaJunction,AZ,US,-0.03901148,0.0037388213,-0.014183455,0.012545241
Valmeyer,IL,US,0.03471409,-0.038402095,-0.0042009884,-0.031846628
Alton,IA,US,-0.016558018,-0.022590455,-0.0073643015,-0.02540714
CortlandWest,NY,US,-0.013811198,0.04199297,0.025816662,-0.017262941
Millbury,OH,US,0.024577739,0.011886453,-0.01552381,-0.04223202
Mitchell,IL,US,0.031421106,-0.030475644,-0.014666623,-0.041413046
FortTotten,ND,US,-0.025492875,-0.0167903,-0.006372825,-0.0045252168
LaCoste,TX,US,-0.01932464,-0.021124491,0.06549285,0.030860007
Barry,IL,US,0.011968269,-0.03560322,0.0037927406,-0.035895552
Ellendale,ND,US,-0.026283327,-0.019170057,-0.0009214558,-0.005730234
WhiteSands,NM,US,-0.03578177,0.003624909,0.000830231,0.0064097987
CountryClubHills,MO,US,0.03364502,-0.04039199,-0.016198933,-0.043805983
Milroy,PA,US,0.004499405,0.071795404,0.028571988,-0.036934156
Bally,PA,US,0.009515102,0.09128333,0.0037452048,-0.009900938
BlueLake,CA,US,-0.032842975,0.017021967,0.0047818236,0.01960569
Gordonsville,TN,US,0.04793907,-0.01630339,0.031581845,0.008280233
DiamondRidge,AK,US,-0.038100686,0.0018032563,0.03656924,-0.006320828
Hemphill,TX,US,0.004676127,-0.014838721,0.07726781,0.057381492
Mescalero,NM,US,-0.04352238,0.00071627356,0.023266915,0.007268905
Jackpot,NV,US,-0.029631395,-0.009185277,0.017018976,0.009263132
Kamiah,ID,US,-0.02672303,-0.02359466,-0.017860752,-0.01202078
Melcher-Dallas,IA,US,-0.005972333,-0.032357007,-0.002345904,-0.037384138
Dexter,NM,US,-0.038936708,-0.009527561,0.00825454,0.006445296
Muscoda,WI,US,-0.008783251,-0.014767867,-0.015100867,-0.034475125
DoverBeachesSouth,NJ,US,-0.008792314,0.056577057,-0.030850014,0.01095678
Verplanck,NY,US,-0.008052684,0.102842934,0.010103813,0.0031739476
Saticoy,CA,US,-0.007652348,-0.01737166,-0.08365121,0.009433759
Gregory,SD,US,-0.030797884,-0.02358999,0.018693803,-0.01670595
BlackRiver,NY,US,-0.012236275,0.025744472,-0.005520375,-0.016788298
Earlston,PA,US,0.018535236,0.061067853,0.020314401,-0.039744534
Fayette,OH,US,0.013503465,0.010635848,-0.0035588585,-0.039444
Bayboro,NC,US,0.026252646,0.011090607,-0.0056228787,0.0054409634
Curtice,OH,US,0.024577739,0.011886453,-0.01552381,-0.04223202
PalmValley,TX,US,-0.022887198,-0.009155876,0.098426595,0.030725498
HaverfordCollege,PA,US,0.027234687,0.11253346,-0.0153484205,-0.010843055
Bethany,IL,US,0.015990091,-0.021003753,-0.0013663294,-0.035601743
Cavalier,ND,US,-0.022621186,-0.016594263,-0.011199939,-0.012241358
Edwardsburg,MI,US,0.009400877,0.0052583064,-0.012056915,-0.029361963
Haskins,OH,US,0.022105828,0.011098519,-0.0048383316,-0.038633112
MaggieValley,NC,US,0.032504708,-0.0062601916,0.033155132,0.018397238
Winterville,GA,US,0.057444833,-0.011126994,0.018264405,0.03413348
Deatsville,AL,US,0.05445751,-0.0010868846,0.0019369789,0.061777245
Algonquin,MD,US,0.015020189,0.05538306,-0.009722476,-0.0066384953
Beggs,OK,US,-0.004615229,-0.048627302,0.045375563,-0.004603431
Talkeetna,AK,US,-0.04018007,0.00040941866,0.01599242,0.003906215
SouthGullLake,MI,US,-0.0009525585,0.008333216,-0.009348213,-0.03321002
Avalon,NJ,US,-0.0026928473,0.042122982,-0.016299907,0.003548715
Kemp,TX,US,-0.0065617366,-0.031912573,0.06672608,0.027500654
Whitaker,PA,US,0.041626003,0.045968894,0.022642685,-0.05723139
Pinetops,NC,US,0.039760906,0.02159603,-0.0006297304,0.003737279
MississippiValleyStateUniversity,MS,US,0.021979116,-0.029064452,0.02461248,0.041927006
FortThompson,SD,US,-0.024070129,-0.021766027,0.0063957064,-0.01653011
BonSecour,AL,US,0.019310832,0.00983016,0.015617672,0.044141345
Monteagle,TN,US,0.050232206,-0.006168326,0.033672016,0.022743369
St.David,AZ,US,-0.03951778,0.0047966894,-0.010176147,0.007030736
Loyal,WI,US,-0.022751873,-0.0037620983,-0.005188893,-0.030218106
RoslynEstates,NY,US,-0.0101428,0.098268926,-0.042622384,0.0141959535
Troy,PA,US,-0.00791404,0.048477665,0.027279828,-0.021671476
Cascade-ChipitaPark,CO,US,-0.04800738,-0.0071409936,0.032653768,-0.0021949671
WestMountain,UT,US,-0.015395418,-0.022163017,-0.037655573,0.008602448
LaCrosse,KS,US,-0.035136882,-0.032536298,0.02667769,-0.008876135
Lannon,WI,US,-0.0063775084,-0.0058423937,-0.027700076,-0.03565289
CoonRapids,IA,US,-0.013868418,-0.032908503,-0.008818801,-0.027867658
MoodyAFB,GA,US,0.04092463,0.008162898,-0.008978406,0.059172567
Moreland,ID,US,-0.02817054,-0.02289702,-0.0027484077,-0.0044081146
CanyonCreek,TX,US,-0.018320365,-0.04036603,0.06913626,0.020550165
Sophia,WV,US,0.03150115,0.009688609,0.034443755,-0.0146900825
Mahnomen,MN,US,-0.021603748,-0.0113400165,-0.008356356,-0.011551935
Martindale,TX,US,-0.016873844,-0.019101562,0.07362213,0.031744137
ViennaBend,LA,US,0.015445905,-0.010316001,0.051674236,0.056787144
Pinconning,MI,US,-0.012506013,0.022667546,-0.013095639,-0.032322414
Omega,GA,US,0.03815638,0.0058843093,-0.0095552625,0.059410863
Atkinson,NE,US,-0.03211049,-0.02561062,0.018412992,-0.016702866
AverillPark,NY,US,-0.016395042,0.06121808,0.016973885,-0.010341114
Ak-ChinVillage,AZ,US,-0.015255663,0.007247471,-0.07389133,0.009809361
Zebulon,GA,US,0.056819625,-0.0062690005,0.011082038,0.05727836
OreCity,TX,US,0.0022590563,-0.03459044,0.067967474,0.036593635
NewVienna,OH,US,0.03709,0.0004173796,0.011569232,-0.041623577
Niverville,NY,US,-0.01381616,0.060912784,0.016502881,-0.007271697
HooperBay,AK,US,-0.041872654,0.0038307603,0.038428072,-0.003700351
Marshallville,GA,US,0.05372658,-0.005712635,-0.02604557,0.06053945
GreenValley,SD,US,-0.03416373,-0.021367645,0.027895449,-0.003992726
SuffieldDepot,CT,US,-0.0076047466,0.09093047,-0.003614253,0.007189362
Telford,TN,US,0.028684309,0.0016469697,0.033771448,0.008758338
MountainView,WY,US,-0.036466572,-0.0118925115,0.01856739,0.0031342176
BelmontEstates,VA,US,0.03137674,0.04264532,0.026324106,-0.027199537
TowerLakes,IL,US,0.003170484,-0.016646042,-0.03320529,-0.03761413
Hillcrest,IL,US,0.005820736,-0.025020085,-0.02921356,-0.030272936
BevilOaks,TX,US,0.008736631,-0.0055080354,0.04575431,0.056055646
Topeka,IN,US,0.011980627,0.0052914093,-0.003659701,-0.0327526
Yale,OK,US,-0.005012219,-0.050381158,0.033474203,-0.008722485
SouthCoventry,CT,US,-0.019155065,0.0653006,-0.01319826,0.0042957244
Hurt,VA,US,0.03998966,0.028601728,0.0397112,-0.023327947
NewYorkMills,MN,US,-0.021605046,-0.012320743,-0.011222228,-0.015850259
Cohoe,AK,US,-0.031409465,0.0012967531,0.023891795,-0.0094398055
RanchoAlegre,TX,US,-0.018039197,-0.008980407,0.086639926,0.03595427
Redland,TX,US,0.0006079378,-0.020154908,0.08579895,0.05226427
Fullerton,NE,US,-0.027368685,-0.026348602,0.011186645,-0.024746522
Iraan,TX,US,-0.042103354,-0.015833108,0.052287143,0.01817875
LaLuz,NM,US,-0.041486938,-0.00067337963,0.0075820573,0.009943914
Spicer,MN,US,-0.01753923,-0.019009743,-0.012408785,-0.02267185
Empire,LA,US,0.018635372,0.0037122318,0.025996605,0.047679264
Keedysville,MD,US,0.022100968,0.07783666,0.00825384,-0.023120845
Robbins,NC,US,0.053630527,0.010502422,0.014619274,0.010219849
TidmoreBend,AL,US,0.054962628,-0.001602408,0.01585399,0.048464365
Ardmore,TN,US,0.05082815,-0.009840125,0.022198785,0.031398475
Beattyville,KY,US,0.046709552,-0.013837129,0.042828735,-0.01986163
Groveton,NH,US,-0.025955845,0.032325555,0.029276442,-0.014086845
Riddle,OR,US,-0.027358832,-0.011144504,-0.024985807,0.025075607
Hagerman,NM,US,-0.038936708,-0.009527561,0.00825454,0.006445296
Pamplico,SC,US,0.04350304,0.001608997,-0.009863104,0.026382603
Latta,OK,US,-0.015145812,-0.043127187,0.052336495,0.001481461
Jewett,TX,US,-0.009532243,-0.022317016,0.07556201,0.0451604
HazelGreen,WI,US,0.0003517574,-0.023691867,-0.018590337,-0.036470357
Mulberry,IN,US,0.018183919,-0.012025928,0.0013006564,-0.038355526
Greenback,TN,US,0.050775178,-0.0130374115,0.022886328,0.014646096
Biglerville,PA,US,0.013427317,0.079364695,0.014493821,-0.02423613
StrawberryPoint,IA,US,-0.0065295384,-0.023161585,-0.013445701,-0.0278946
Salineville,OH,US,0.03019934,0.022686867,0.018951362,-0.04583558
Harper,TX,US,-0.03238845,-0.020659927,0.08889622,0.03136727
Elkader,IA,US,-0.008438978,-0.021763077,-0.013956606,-0.02773851
Shelburn,IN,US,0.029689286,-0.024138121,0.0050453744,-0.043194544
Brushy,OK,US,-0.0065785474,-0.044459537,0.06393051,0.00018656626
Balfour,NC,US,0.041113213,-0.007214567,0.036360364,0.014022719
Hughes,AR,US,0.025385415,-0.038689215,0.01460258,0.022792608
Arcola,VA,US,0.03329441,0.07718417,0.0061296565,-0.025341542
Callender,CA,US,-0.013548135,-0.008546334,-0.03319206,0.002667208
ClearLakeShores,TX,US,0.0125455875,-0.0023517658,0.030698491,0.059519548
Geronimo,OK,US,-0.022913693,-0.04367324,0.038010824,0.004635937
Oran,MO,US,0.030146725,-0.029978203,0.018391889,-0.012666955
HarborIsle,NY,US,-0.0123343505,0.08079191,-0.038535945,0.01654143
Sandoval,IL,US,0.02563635,-0.02468435,0.002046949,-0.03229786
Waterville,WA,US,-0.029987428,-0.01521878,-0.029484205,-0.016143989
Victoria,KS,US,-0.034595475,-0.033151407,0.022657493,-0.010297608
Bethesda,OH,US,0.036782164,0.019834394,0.02519295,-0.04414929
Rison,AR,US,0.013561482,-0.039986275,0.040397845,0.029284684
Scottville,MI,US,-0.01071827,0.004047699,-0.01175574,-0.026945611
Onancock,VA,US,0.014328852,0.031515423,-0.019116346,0.005805397
WeberCity,VA,US,0.037974432,0.0012319193,0.034607913,-0.0035380644
Meadview,AZ,US,-0.023344418,-0.007471315,-0.04447138,0.00807039
Auburn,KS,US,-0.01007008,-0.04519346,0.016243296,-0.030093413
Mantorville,MN,US,-0.022498664,-0.015852626,-0.010747654,-0.02684088
Claude,TX,US,-0.03195783,-0.033589963,0.030711634,0.00089992554
Halifax,VA,US,0.041661493,0.030869482,0.031496774,-0.017520078
BasinCity,WA,US,-0.030164445,-0.019750006,-0.080552496,-0.009425215
Newburg,WI,US,-0.011316304,9.9841505e-05,-0.023968277,-0.035752416
Ola,AR,US,0.0016799063,-0.03864368,0.06772008,0.011551413
Clinton,OH,US,0.031069193,0.017667564,0.0036454983,-0.05617208
PalmonaPark,FL,US,0.01763111,0.023824923,0.018144868,0.05078481
Fulda,MN,US,-0.021455133,-0.01949992,-0.0032004341,-0.020902287
DeLisle,MS,US,0.028039027,0.017220166,0.010084316,0.05193039
ClearviewAcres,WY,US,-0.032000348,-0.012507109,0.011953339,0.0034443855
Newcastle,CA,US,0.0029939255,0.009716506,-0.12313898,0.0065453188
Heidelberg,PA,US,0.049428236,0.043118924,0.015670585,-0.057401124
Harmony,RI,US,-0.02037392,0.063560024,-0.008570971,-0.002925108
China,TX,US,0.0067308396,-0.003752595,0.04966667,0.05166662
Iola,WI,US,-0.017882261,0.002309169,-0.0070242826,-0.031307325
Bogart,GA,US,0.05660289,-0.009545742,0.016369164,0.034648567
Pasatiempo,CA,US,0.003167328,0.003986936,-0.07322396,0.015632464
Paincourtville,LA,US,0.02785412,0.0016028875,0.021328222,0.053355433
BeachHaven,NJ,US,-0.008233871,0.043660615,-0.022928845,0.004442349
PoconoRanchLands,PA,US,-0.0082285255,0.06858168,0.020658903,-0.008425486
Renovo,PA,US,-0.0038997803,0.04797228,0.029211123,-0.036899038
Highpoint,OH,US,0.053735677,-0.016987309,0.009288059,-0.04830424
McCaysville,GA,US,0.043909784,-0.0013792748,0.03894076,0.028055241
Cayuco,Utuado,PR,-0.070882834,-0.014339888,0.06480368,0.0060570794
Hanover,OH,US,0.03285596,0.016659496,0.025111575,-0.055722337
DueWest,SC,US,0.061828073,-0.011730339,0.0027053473,0.025659015
Maysville,OK,US,-0.013261892,-0.04480202,0.04247273,0.004657532
Hallstead,PA,US,-0.016550753,0.055834133,0.03544832,-0.017785054
Monticello,WI,US,0.0010430068,-0.020223923,-0.022534143,-0.033014987
Archie,MO,US,-0.0055419547,-0.046303682,0.022579307,-0.03134223
Ames,TX,US,0.00471851,-0.00296703,0.053898156,0.054785907
GlenwoodCity,WI,US,-0.0265596,-0.013332792,-0.016704436,-0.038071565
Marthasville,MO,US,0.016754633,-0.052636005,0.02192265,-0.034758206
Burlington,ND,US,-0.030110681,-0.019315192,-0.0036900174,-0.002278771
NorthApollo,PA,US,0.026956486,0.04773104,0.030154647,-0.056431506
HillsideLake,NY,US,-0.010434134,0.08416663,0.017240442,0.0014481199
CésarChávez,TX,US,-0.02549211,-0.0056456975,0.09149392,0.03351123
Barataria,LA,US,0.021802166,0.006116131,0.0070340172,0.048879173
Avilla,AR,US,0.006581719,-0.04560482,0.050580483,0.015800146
Spur,TX,US,-0.039142773,-0.036841366,0.05070453,0.008262272
Geneva-on-the-Lake,OH,US,0.009344917,0.038366336,-0.00037650205,-0.035650693
Newark,AR,US,0.024217559,-0.042125028,0.028957544,0.007537592
Morton,WA,US,-0.048765413,-0.016305596,0.0102096405,0.0055639683
SurfCity,NJ,US,-0.008233869,0.043660622,-0.022928843,0.004442353
Kurtistown,HI,US,-0.044864837,-0.004034763,0.039816074,-0.00075345463
Laytonville,CA,US,-0.015291745,0.006198889,-0.006796214,0.010997876
Archer,FL,US,0.029990036,0.010884056,-0.005737221,0.052135795
Byng,OK,US,-0.01277187,-0.042939924,0.056358222,-0.0003368333
Alto,GA,US,0.047831547,-0.008866429,0.030106463,0.026318798
Thomas,OK,US,-0.025363736,-0.04174312,0.0341741,0.002026324
Konawa,OK,US,-0.013836921,-0.044133216,0.05140656,-0.00063857425
LocustFork,AL,US,0.047350112,-0.0027866326,0.019978682,0.042352144
LakeTelemark,NJ,US,0.000104682054,0.08596706,0.012508984,-0.007810578
Kenbridge,VA,US,0.041674327,0.035632346,0.027033444,-0.01410103
Charlestown,MD,US,0.013303959,0.08080787,-0.013262134,-0.01473586
Broxton,GA,US,0.046788536,0.002421224,-0.017500397,0.05608191
Crocker,WA,US,-0.052649103,-0.025639404,0.012382969,0.00755364
Haliimaile,HI,US,-0.051009174,-0.006151954,0.04784808,0.003350051
Ashaway,RI,US,-0.022073813,0.054877404,-0.019121699,0.0051934174
Kenton,TN,US,0.0323599,-0.03340073,0.017009623,0.008078836
Ladd,IL,US,0.011648149,-0.025203055,-0.017534405,-0.037936468
St.Martins,MO,US,-0.0034016215,-0.039244805,0.044416647,-0.034469694
GrizzlyFlats,CA,US,-0.024081888,-0.0015359415,-0.026624165,0.0068589784
Lincoln,MO,US,-0.0069044917,-0.03935153,0.044730134,-0.03135229
Waverly,IL,US,0.01612113,-0.027219236,0.0022354256,-0.033124484
WoodburyCenter,CT,US,-0.014935874,0.06370262,-0.0064095696,0.0073169796
Drain,OR,US,-0.03029026,-0.01394699,-0.03404638,0.029429166
Hoxie,KS,US,-0.039418254,-0.033874214,0.024336915,-0.007342448
Harriston,VA,US,0.039023116,0.04747083,0.029060246,-0.028901502
St.Anne,IL,US,0.017320497,-0.023693088,-0.016940238,-0.029677164
GilbertCreek,WV,US,0.034599587,0.0048026233,0.040489994,-0.013387002
Atoka,NM,US,-0.037314232,-0.0084820315,0.013332973,0.008468043
Shullsburg,WI,US,-0.000994007,-0.021627989,-0.01832792,-0.03546198
OysterCreek,TX,US,0.003497408,-0.010051826,0.05898017,0.050655026
Plainview,NE,US,-0.026960017,-0.022354538,0.012067465,-0.022193734
Maricopa,CA,US,-0.011693483,-0.008467102,-0.0809057,0.0130455475
Tyhee,ID,US,-0.027646814,-0.01878438,0.0074398704,-0.0030753997
Plymptonville,PA,US,0.003756149,0.053983975,0.025958192,-0.043568186
HannaCity,IL,US,0.009753148,-0.033429075,-0.0039880867,-0.039696228
FranklinSprings,GA,US,0.05693015,-0.012900876,0.023532394,0.028604921
Edmore,MI,US,-0.005617617,0.011148269,-0.018193943,-0.02725468
FrenchSettlement,LA,US,0.029949134,0.015283175,0.030981956,0.05802652
Rincón,Rincón,PR,-0.08234797,-0.0073295427,0.07777591,0.007905317
GrandMeadow,MN,US,-0.022269236,-0.016254956,-0.010538891,-0.027372945
RockPort,MO,US,-0.012768666,-0.03629439,-1.6186386e-05,-0.03656439
Sidney,IL,US,0.021110957,-0.01951646,0.0014717361,-0.035198115
Ashland,IL,US,0.015467237,-0.028325778,0.0043756007,-0.03565593
Helena,MS,US,0.025811091,0.011369818,0.005557576,0.046720117
Stearns,KY,US,0.039056405,-0.015097995,0.04235235,-0.0006460621
BlueJay,OH,US,0.042819772,-0.016699374,0.02189263,-0.045921266
Gretna,VA,US,0.03998966,0.028601728,0.0397112,-0.023327947
Toledo,IL,US,0.024885394,-0.021546418,0.0062937345,-0.03761124
Velva,ND,US,-0.027752075,-0.018766962,-0.0073650572,-0.0013155855
WestonMills,NY,US,-0.006079625,0.040861197,0.027795548,-0.036443062
Kensington,NY,US,0.005833769,0.12342139,-0.05586285,0.012505908
SulphurSprings,AR,US,0.015147274,-0.044444174,0.03349565,0.026186315
PortByron,NY,US,-0.014787011,0.04294163,0.026859121,-0.022830373
Renville,MN,US,-0.019482674,-0.017711068,-0.008773432,-0.022160126
Irvington,KY,US,0.042933293,-0.021494003,0.027784867,-0.026050169
Como,MS,US,0.027329933,-0.02915922,0.023781797,0.02998182
Muniz,TX,US,-0.024764065,-0.007737917,0.096409395,0.033685658
LoganElmVillage,OH,US,0.03587059,0.0047126254,0.015973506,-0.04550932
Haven,KS,US,-0.017600603,-0.040893614,0.024026632,-0.0125820255
ManyFarms,AZ,US,-0.025904812,-0.004548698,-0.012401641,0.009422163
Dilkon,AZ,US,-0.028786205,-0.0025240537,-0.02187092,0.0066779116
Franklinville,NC,US,0.055422712,0.015255224,0.016610777,0.009402303
KentCity,MI,US,-0.0043727974,0.0070373625,-0.019877946,-0.02699
BattleCreek,NE,US,-0.025626136,-0.023663694,0.011305062,-0.025264537
RichfieldSprings,NY,US,-0.015133728,0.042035494,0.02501482,-0.017000433
Tornado,WV,US,0.04842173,0.0036012055,0.03674644,-0.026570285
Boswell,PA,US,0.024114698,0.038267374,0.013928741,-0.037725788
SilverGrove,KY,US,0.050201315,-0.019901179,0.019035194,-0.0419998
Harris,MN,US,-0.02047528,-0.011892282,-0.01994326,-0.034772437
Malaga,CA,US,0.010861551,0.0055197882,-0.15453805,0.022161458
Mariposa,CA,US,-0.016244667,0.005040226,-0.055488456,0.015719097
Saucier,MS,US,0.028088553,0.016362574,0.026409736,0.052223817
ElRancho,NM,US,-0.041432,-0.0067781764,0.025155379,0.006724509
Curtisville,PA,US,0.0316061,0.050553925,0.024727039,-0.059151817
CornwellsHeights,PA,US,0.020514553,0.11317115,-0.050118558,-0.00086889387
Hayes,LA,US,0.009904652,0.0043749628,0.03928886,0.04901565
NewRichland,MN,US,-0.0243522,-0.015809286,-0.0074982573,-0.024288248
Howey-in-the-Hills,FL,US,0.02013199,0.021641666,-0.00911966,0.038691856
WestFairview,PA,US,0.010828752,0.0885498,0.01422812,-0.024309179
